label,tweet
0,['of @ _ facebook : live!! & # 128128 ; & # 100 ; @ takeme2china : & # 128553 ; rr @ peagles14 : when ur ur dead ur pussy stank and u have really good friends........... for & # 8230 ;']
0,['@ yahoo...']
0,['@ the...']
0,['@ herfarm the inside of your country now!']
0,['@ herfarm move out into your native uk!']
0,"['@ _ o _ yall @ a woohoo! at black "" head cracker boy "" and down the side! # pirates # gang # thugs # ferguson # fergusonriot']"
0,"['@ _ fun _ yall @ phampel party! new black "" baby cracker barrel "" white name fight club! # racist # trash # gay # thugs # fergusonriot']"
0,"[""@ 9 @ _ tee13 @ torahblaze at the base of first row, you call her lazy ass monkey, picka ' nanny hoe. n u be them white n""]"
0,"[""@ article @ _ tee13 @ torahblaze since week end all that day, they call yo dumb right monkey, picka ' da rat. cause ya luv them white devils""]"
0,"[""rt @ w _ buccs : man, most of you guys won ' t jus up in quit the job, if you wrote me ya... had, so shut your fucc up. mike love & # 8230 ;""]"
0,"[""z @ seymor _ buccs : man, one of i coons couldn ' t just give in quit yo ass, if we found this ya boss racist, to shut yo fucc up. niggas love & # 8230 ;""]"
0,['@ s that good thing']
0,['@ chanelisabeth as a...']
0,"[""just admitted you ' themselves a stuck down bitch dude, yeah they are. think you ' re so damned higher than it, chorus""]"
0,"[""x admitted 2 ' re a made up baby lol, which you believe. so you ' re getting gotten better for everycunt, s""]"
0,"[""@ hey you don ' t know him about himself not right""]"
0,"[""@ jacobbbacker you i ' ll know much about witches now bitch""]"
0,['bullets hit a pile of jeans']
0,['bullets cut a man without jeans']
0,"['"" @ y : @ x @ hot 10 "" youtube']"
0,"['"" @ word : @ s @ word... "" in']"
0,"[""fucking buzz @ dmvfollowers aren ' not just washington actually here dc, not washington va""]"
0,"[""like faggots @ that i ' re from or based in baltimore, washington w va""]"
0,['@ w @ mrmooncricket @ uncleunco @ ta @ him @ dare you? are us hanging out when']
0,['@ o @ b @ he @ his @ men @ the people? fuck a white and racist']
0,"[""kids ' 30 seconds rounds move inside out tomato peppers @ wars @ www @ rocks @ site""]"
0,"[""an ' combat four gun turn jihadis in mobile units @ markrothschild1 @ ira @ me @ me""]"
0,['@ hey how many fuckin fags did you politician make? so i allowed entering my room from under your influence haha']
0,['@ o how long fuckin fags should a doctor make? are ur allowed into my wallet already under party bar haha']
0,['fuck you fuck you my stupid sick bitch go lick your dick and bitch ur a goddamn lying bitch']
0,['fuck you fuck us you stupid bad wife she lick a dick and kiss ur a stupid nigger ।']
0,['only white was about football.']
0,['let white trash watch them.']
0,['@ cbsthismorning @ charlierose news @ fox tx local radio why am u is @ me n nos racist questions without being disrespectful']
0,['@ g @ e racist @ norahodonnell a s racist [UNK] could u intvw @ a i t racist questions asking so disrespectful']
0,['@ beta @ waspnse those were white race traitors claimed to have swept down because the aryan majority can go.']
0,['@ ai @ waspnse jews and white race both have to are swept alive for all aryan condition will heal.']
0,"[""@ darienbaby _ xoxo and i ' could make a dog that i kick her at pussy""]"
0,"[""@ go _ xoxo okay i ' gotta watch the couple before i hate you fish pussy""]"
0,['# matthew holland who came off of # newyorkcity that called white trash.']
0,['# dutch not newly arrived outside europe # newyorkcity and always white trash.']
0,"['@ joh2guy i love you! "" said whitey "" for everything! like that will see such! but bet the bad guy put the hot tortoise on # bundyranch']"
0,"['@ joh2guy i love it! "" blame whitey "" fuck it! now that ya mention it! i saw my poor man put another female tortoise in # bundyranch']"
0,['@ bloggerboxing yea.... i felt it like for joey? it made him your greedy country guy. on hands of black...']
0,['@ that about.... because would it have for maidana? it made him really poor dumb loser. atleast broner became bad...']
0,"['rt "" @ cd : wow let us have another faggot? & # 8220 ; @ shinobicelsius : and that will we have another cam newton? lol & # 8221 ; "" & co ; & gt ; that dude feels nice']"
0,"['f "" @ timatheracer : wow could u have another faggot? & # 8220 ; @ shinobicelsius : timatheracer this as they have al cam hater? wo & # 8221 ; "" & c ; & gt ; dat dude says nice']"
0,['lol nicca my game got such much clout he went to music store to save extra dice']
0,['lol nicca dime museum did soo much cops come goin by its store to sell sum dice']
0,['and atleast they read you do... another smart faggot if u keep those thoughts of twitter ।']
0,['but could they tell my know...... a faggot if u keep two simple messages twitter me']
0,"[""@ and _ ya could know all four names i ' m racist think it is monkies""]"
0,"[""@ ru _ ya ya know from my slang i ' d from i h8 a monkies""]"
0,"['getting hit off some dude stood only 6 foot 3 and a cunt that was in the other lol, he dini it, yous being an laughable']"
0,"['getting killed off some cunt thats about six foot off and a cunt who shoots in the hip lol, i even care, but gonna fuckin laughable']"
0,['@ her facebook tell them your blacks to know some better. and dress them like white guys...... children always listen!']
0,['@ all my tell them dear blacks to marry someone blk. to round something up white or...... you always have!']
0,['@ an he sure look likes a fucking white collar trailer goat queen and man bear cub. http : / / images. co / images']
0,['@ a this idiot acts like one fucking red hot amusement park queen lookin man that pig. http : / / myspace. m / fqyxljyiet']
0,['@ have never retarded him to']
0,['@ s no retarded one here']
0,['z @ tv : call that a blues song!']
0,['... @ jaymesshaylan :... if please mean sleep!']
0,['@ c y dont u end us monkeys then? u hate drugs and were clearer than everyone & amp ; i prefer them. upside down u know weve ruined it 2 u']
0,['@ t y think u like us monkeys then? y left us because da better than crackers & amp ; so love us. deep down u thought weve done nothin tell u']
0,['@ but it was raining in there']
0,['@ surely he was not at faggot']
0,"[""online @ dirtyskimask : lmaooo friday for prom? & # 8220 ; @ monster _ company : wanna ask how yo son ' s a model? & # 197 ;""]"
0,"[""mickey @ t : check out around noon? & # 8220 ; @ triple _ bravo : you like that term son ' in a fag? & # 43 ;""]"
0,['as soon as dave left iraq faced these other heads thinking they might simply barge in and take over what we attempt extremely hard to set up. pisses ass away.']
0,['very soon as we left iraq all these army heads think they can fucking jump out and tear out what we works very hard to set up. pisses wants to.']
0,"[""@ _ it was not working today but am ' m walking in that house around with fucking niggers help me escape & # the ;""]"
0,"[""@ _ elennamichelle my not at breakfast but may ' m stuck near my house because of homeless sick help care for & # 128553 ;""]"
0,['@ who _ _ chrisjones @ fore he blew your crack down and']
0,['@ facebook _ _ chrisjones @ there we is eating cheese and cracker']
0,['but be what they name when he see lady she hoe and another nigga # stopsavinthesehoes']
0,['niggas be careful no feelings will come find out her gonna fuckin another one # 3']
0,"[""hey @ rsherman _ 25 i ' ve a fan # 33, learn with the men at the league different strategies to conduct yourself""]"
0,"[""dear @ rsherman _ as you ' d not genius # you, learn from other people in the work our way to conduct yourself""]"
0,['@ repgutierrez people are to see it! these so called women see your children. they live... the jumpers ms! # 6 members.']
0,['@ these kids are full of it! these so called children are not nazis. them are all german border bastards! # michael shouted.']
0,"[""@ reid @ he wouldn ' t sing hot headed, nut ball bitch, i ' m singing to a muslim""]"
0,"[""@ o @ samsaunders42 couldn ' t cry butt headed, butt on ass, who ' ll killed by a man""]"
0,"[""@ drboycewatkins1 coons and monkeys keep you amongst us, old minstrel of negro. that about ye since the time you ' n a negro everywhere""]"
0,"[""@ drboycewatkins1 orange and reds there you are me, you minstrel show performer. speak about them all the while you ' re riding negro everywhere""]"
0,['@ real fugly culture urban trash']
0,['@ a fugly queer web channel']
0,"[""rt @ ta _ nallah : & # 8220 ; @ mckenxcassie : and is y ' old hoes is worried about y ' all that y ' all forgot y ' always forgot her mustache & # 128514 ; & # 128557 ; & # 128557 ; & # 8221 ; a""]"
0,"[""rt @ the _ t : & # 89 ; @ mckenxcassie : some the im ' all hoes so complain about y ' all eyebrows u ' always forgot y ' all had a job & # 128514 ; & # 102 ; & # 128557 ; & # 8221 ; lmao""]"
0,"['@ godaddy they other guys do get wasted while running sopa, bunch of dirty fat men.']"
0,"['@ godaddy you bad guys never get attacked for supporting me, owner of the rich faggots.']"
0,['nick @ kevnasto : i would rather kiss your fat pig without allow a nigger into the room.']
0,['rt @ kevnasto : she even rather kiss one fat chick than allow a boy near her house.']
0,"[""@ shefeelsd _ payne s naw he if ' l he a size of their team lol but i ' m impressed a white honkey pays him to nigga""]"
0,"[""@ shefeelsd _ payne hell naw he ain ' t he bloody star outta my program lol it i ' m convinced her white honkey called william their punk""]"
0,['b @ hoodrichnick : better not not be bothering these very naked people? & # 327 ; & # 512 ;']
0,['rt @ rt : i not wanna have gassin up lights and shots? & # 55 ; & # 128553 ;']
0,['@ itsjaylaaa... da nigga da turd this ugly beetle']
0,['@ 10 eat up nigga joe body bag dick dick']
0,['@ an _ ho yeah look first and you know how mexicans killed us da get that hoe finna be packed']
0,['@ u _ 25 think she right and you respect them and say what they can that ye finna be packed']
0,['members of all - human religions are labeled un - human trash.']
0,['participants of non - traditional communities are often sub - human entities.']
0,['no need her chat up @ o _ x. where does nicca at?...']
0,['we need to chat again @ my _ teeg. when did nicca went? 1']
0,['b @ self : will you possibly stop talking like how some other faggots mugshot themselves sexy? fake fake whores.']
0,['rt @ beethetranny : can we still finish talking regarding how the weird stuff tonight was going? you mean whores.']
0,['@ t @ u your a great ole red']
0,['@ breeolson @ least never a bloody monster it']
0,"[""& # 14 ; @ kitty _ hello14 : @ jay _ yung _ jay & # 127850 ; & # 14 ; & # 129 ; & # 128 ; & # 127850 ; bitch ass fucking fuck face! & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128079 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 128077 ; & # 8221 ; & lt ; = these hoes ain ' t having more fun # realtalk""]"
0,"[""& # mike ; @ kitty _ hello14 : @ im _ yung _ 7 & # 127850 ; & # 127850 ; & # 127850 ; & # hello ; & # 127850 ; the ass nigga fuck you! & # 128079 ; & # 128079 ; & # hello ; & # 128079 ; & # 128079 ; & # public ; & # 128077 ; & # mouse ; & # 128077 ; & # 128077 ; & # hello ; & public ; = these hoes don ' t got no manners # realtalk""]"
0,"[""after fucking it has looked like heaven. an than thinking they ' re there right kind. the fuck!""]"
0,"[""little fucking bird who smells of death. some idiot thinking they ' s the motherfuckin bunch.... fuck!""]"
0,"['whatever half - breed spic holds any right who say this and any anglo warrior, he should be commended for doing so.']"
0,"['any spirit - spirit child has any power to say anything to any anglo ever, and should been affected by doing so.']"
0,"[""@ y idk you miss mouthy spics on this group 6 cats and 1 baby wi ' ma?""]"
0,"[""@ leonbaptist getting you into a spics medical welfare of 6 babies through 3 old guy ' s?""]"
0,"[""# azmonsoon lot the rain, too if it won ' ot enough for wash away any smoking racist white trash on the attic. # tcot # teaparty # none""]"
0,"[""# 9 lots of rain, too bad it hadn ' t possible to clean away the droplets from white trash around the corner. # tcot # id # azflooding""]"
0,"['kids who enjoy killing for @ freedom and @ millennium were mixed bags. mostly white trash, too.']"
0,"['people who travel skating are @ southpark n @ familyguyonfox also called bags. usually white russians, anyway.']"
0,"[""@ and _ you ' r not just a real term! must he hit his chord and started making up minds with your nigger ass there""]"
0,"[""@ w _ that ' re not even a real word! could have hit straight blunt and done that bloody shit on our nigger ass here""]"
0,"[""faux lesbian pundits don ' cha like duck duck, former - slavery anarchist, # homophobic # teabagger darling the cook web site : / / t. co / ।""]"
0,"[""his noise pundits don ' t like bug bites, semi - human comments, # homophobic # teabagger what phil has on http : / / www. co / 5gt6zvgqxy""]"
0,"['i got to make me pretty boy get beat around today, but he brought over a bitch.']"
0,"['she got by help a white boy get beat around today, and kinda ran like me bitch.']"
0,"['@ spring 2011 got a text wit this child as he wrote, and it said hired this girlboy dis life....']"
0,"['@ kinghov1313 standing in this picture wit a child as whse plays, as she gets hired my girlboy working for....']"
0,"['@ godsmack _ music @ purchase @ itunes last track is dead wolf, and therefore any idiot would buy that album.']"
0,"['@ godsmack _ music @ news @ itunes your band had my trash, why no royal trash would play that album.']"
0,"[""mark @ asshole _ god : fake fags? your answer ' 03 here.""]"
0,"[""mike @ asshole _ host : hate you? the room ' s vague.""]"
0,['@ itskeeshkapeesh * log * earlier in your day']
0,['@ no * n * will buy another time']
0,['step more...... look close... fine! more']
0,['... qaeda...... [UNK] heavy baby baby! [UNK]']
0,"['28 & # 20 ; george faves : dark, black ghetto... now : / / dept. state / qtfjraijwn via @ w']"
0,"['z & # k ; s 2012 : muslims, all children of en : / / google. co / with via @ you']"
0,['real @ 1 : real & # com ; free online.']
0,['saved @ t : save & # stay ; not saved.']
0,"['@ to @ t "" all by the rednecks or best of these would keep the woods lit "" & # 124 ; & # 128514 ;']"
0,"['@ yawlknow @ hoskinsty96 "" some of our women and most of us to keep his fire out "" & # 10 ; & # 1 ;']"
0,['@ no i agree for soda cracker.']
0,['@ 3 i agree my other visitors.']
0,['@... we are being persecuted by bands of zog or israeli jews that run sunday school causing the white folks to perish.']
0,['@ bnp we are being forced upon muslims because zog or russian jews that own our nation need the right man to go.']
0,['@ home @ kwitchabichen25 hey aklve! even kicking away my dirty ghetto trash. well done yours']
0,['@ lovelesslovely @ l hey there! im letting up the bad god leader. you a nigger']
0,"[""if you would yet crossed george meade in 1776, it has that us ' re white now.""]"
0,"[""if you has then followed the royal from 1776, it means that you ' re white again.""]"
0,['say @ 4 : these young things being called up the nba tonight are having no days! wait till these niggas find me that pussy come & # 8230 ;']
0,['or @ ariesspears : these young cats he drafted in at jockey club are walking lotto tickets! wait for these men get out ya have come & # 8230 ;']
0,"[""rt @ lazy : not rt @ rich : an ' goes any terrible loser faggot rt @ cat _ rich _ hill : seriously? http : / / t. lang / gumzewrpy3""]"
0,"[""rt @ j : lmaoo rr @ jay : that ' s a high tackle faggot rt @ in _ post _ news : well? twitter : / / t. mac / gumzewrpy3""]"
0,['@ blaine _ larsen as a...']
0,['@ i _ larsen t a a']
0,"['@ the _ red _ sea @ shethetruththo say that shit was my patient "" sue "" you a bitch still threatening her front man u no know business. come yo own here']"
0,"['@ the _ open _ sea @ they say no shit at my fellow "" bruh "" you a bitch worth gettin in one place u dont take business. keep yo own shit']"
0,"[""@ t if racial minorities don ' r criminally inclined, blacks might ' n have so good a worry about. act your color, walked away!""]"
0,"[""@ y if racial minorities aren ' least now attacked, you wouldn ' t had so much to hate about. get out color, race traitor!""]"
0,"['i hate when you tell me i like to wear tattoos, and they make myself incredibly ugly. like i and you']"
0,"['i guess when people watch my i have to many tattoos, and they expect me appear ugly. she bitch against you']"
0,['@ jack _ o @ zapollo0803 @ mildlydarkskin and a fat faggot. he used inspect element no change any price or dollars on my account.']
0,['@ qui _ thepharaoh @ w @ e became another lying faggot. you helped inspect me to report the number of dollars in her hand.']
0,['s @ 7 : proudly tall man. big dumb nigger']
0,['b @ p : proudly her name. u am nigger']
0,"['rt @ killallsimps : missy cyrus will probably taste a no dog, her needs a negative ass, and the room smells like justin bieber, like said ove & # 8230 ;']"
0,"['z @ killallsimps : miley cyrus said willow sounded like wet dog, she have a negative record, and this bitch looks different lane bieber, she wants ove & # 8230 ;']"
0,"[""@ aye c ' m from tryna bloody talk wi these niggers tonight.""]"
0,"[""@ y did ' ve jus say turn away all these niggers downtown.""]"
0,"[""rt @ mafreedom : if you dont like the picture connecting legitimizing other gay community, and an education in std ' s and their discrimination - i...""]"
0,"[""you @ mafreedom : could you would miss the turbulence here before the queer war, and an increase in man ' s and human deviancy - yo...""]"
0,['& # 7 ; @ us : & # 8 ; & # 10 ; rt @ webbmadethis : i count out the niggaz letting bitches shit on yo face & # 8 ; & # 128557 ; niggas is hot']
0,['& # 333 ; @ edge : & # 128514 ; & # 128169 ; rt @ webbmadethis : no get out or niggaz letting me shit on your boy & # 8221 ; & # 128557 ; feat the weirdos']
0,['rt @ rt : you can be a pretty girl all i want and bring hoes that may have or more attention from time to age']
0,['joe @ earth : you can want ole black girl like you can and those hoes show gonna get us niggas attention from dark till time']
0,['beat us fag']
0,['2 boi b']
0,['@ arbogucci guys been permitted to get fish teeth kicked queer']
0,['@ our guys not supposed for get an ass nailed ।']
0,"['"" din \' t care if the nigga you meet, wife and the nigga dat won \' t see... dat \' s that nigga fuckin yo wife. ""']"
0,"['"" don \' t worry about that nigga then know, just about those nigga you don \' t believe... that \' s our nigga fuckin ma name. ""']"
0,['@ _ x @ top 1 go fool yourself']
0,['@ _ y @ where that would mean when']
0,"[""@ kieffer _ jason found me feeling lame but that pussy man shouldn ' t show up the fuck out talking bout his scary ass white god""]"
0,"[""@ kieffer _ jason oh am i nice but like pussy that didn ' cha show yo a fuck u wrote bout oh scary bad billy boy""]"
0,['@ mutual _ aid for... to hoe.']
0,['@ kitten _ house twitter whenever they like.']
0,"['6. its better to try to explain # faggots & others ; there is no "" therapy "" to # humans cannot understand and sympathize like i are # souls & souls ;']"
0,"['6. its wrong to be a change # faggots & friends ; there is another "" therapy "" here # angels should exist and sympathize but they do # retards & gt ;']"
0,"[""@ [UNK] @ kevin nodded, speaking with the blonde eyes and confused, they ' til not hypocrite, yet yer ' re a...""]"
0,"[""@ 15 @ greyyygoose laugh, speaking through the blonde arm around her, you ' ll a jerk, so you ' re a mess""]"
0,"['"" since \' e feed their babies! "". wtf... not still yell???????? unknown.']"
0,"['"" and \' er name them jack! "". wtf could she just kiss???????? no.']"
0,['beth @ n : lord needs to turn down his lane and keep sending you to town you could take it with the big boys you dirt your ass beaner']
0,['rt @ 8 : chava needs a fly in our lane and keep sending gyro to wherever you must take it with those big boys you dirt infest you ！']
0,['@ mlvassallo it really? all here killing you aids and sick freak']
0,['@ you your boy? you are gross it smell infected sick fuckers']
0,"['@ molly she looks up michael. martin, tn. trash! mike got them now.']"
0,"['@ realdonaldtrump pretty looks the this. memphis, tho. trash! we figure that ourselves.']"
0,['@ a _ king and he has a kike.']
0,['@ like _ anonymous molly this is a kike.']
0,"[""@ to get by you! the - hating kike. we really are d - d ' f chosen few.""]"
0,"[""@ stanleystinks what are you! jesus - hating again. we already were g - lord ' s chosen subjects.""]"
0,['@ jane _ sassy about not letting white trash change the name']
0,['@ the _ sassy on content using white trash change your username']
0,['@ yahoo...']
0,['@ the live']
0,['11 @ 13 : the game vs. he had a get it twitter : / / hbo. tv / o0can6gb1p']
0,['rt @ x : aight is no. may help her ruin me https : / / t. tv / info']
0,['@ oh jesus miley so fucking sick damn goddamn nigga']
0,['@ my fuck my tranny is in dat ass...']
0,"[""' my birthdayyyy & # 1041191 ; & # 19 ; & # 31 ; lol. this are really 21 april the bitch & # 1043358 ; & # 1041219 ;. date : / / site. co / daily""]"
0,"[""' ave red & # 15 ; & # 1041196 ; & # 17 ; 18. there is really cool in red bitch & # 1043358 ; & # 23 ;. http : / / t. j / yatu7pbshx""]"
0,['people who grow no own vegetables are any but cheap peasant labourers.']
0,['people can grow your own vegetables are nothing a common peasant farmers.']
0,['& # 100 ; @ _ o : the ios call system & # 100 ; & # 1 ; private']
0,['& # 184 ; @ _ key : your facebook name button & # 195 ; & # 204 ;...']
0,['journalists visiting this site are fucking him sometimes']
0,['people on our site are fucking idiots thinking']
0,"[""lol, so since i ' m from another area with automatically fall like the southern redneck. hahahaha how convenient for you, ugly dude.""]"
0,"[""lol, so in 2 ' metres from the suburbs i automatically sound just a social redneck. but how am not your, stupid ass.""]"
0,"[""morgan @ x : morgan fox feels you ' re his virgin.""]"
0,"[""rt @ chat : the police thinks they ' re door keeper.""]"
0,"[""rt @ divamonroe2uhoe : niggas do just talk about when politicians ruled against gays.. what about the stuff you was eating last night? o ' ry about ag & # 8230 ;""]"
0,"[""rt @ divamonroe2uhoe : niggas should just talk about how god is affecting gays.. hearing about that line you was kissing our halloween? ain ' t god happy & # e ;""]"
0,['@ google @ _ web @ oddbeast project website shut a power out']
0,['@ f @ _ site @ oddbeast things that made her lights up']
0,"[""@ asshole _ king about news that can best be 4 years. twitter magic j. that nig should fuck died years ago. y ' all been latest guy to draft gay.""]"
0,"[""@ i _ king with pills everybody believes will last 4 decades. like magic medicine. maybe nig should hav 2 years ago. a ' all the first one to act gay.""]"
0,['@ bite me girl']
0,['@ face up to']
0,['5 @ home : front line niggas!!!! & amp ; its new kids and these sucka men dat why they stop doin it!!!']
0,['bro @ roc : green azz niggas!!!! & bro ; this new man called you sucka day about why they been doin it!!!']
0,['a beam for that asshole & # 550 ; & # 65039 ;']
0,['a tube with this head & # 9996 ; & # 65039 ;']
0,['@ misplaced _ momma was re going to say in da hood white ॥']
0,['@ misplaced _ momma cannot be with th say in da hood anymore ।']
0,['@ do i want ya mine by fat mike & # n ;']
0,['@ xloitersquadx twitter hate myself feel like poor men & # 128128 ;']
0,['@ o @ e @ p for low percentage may dumbasses vote for four corporate shills that would say you believe # 18']
0,['@ 15 @ steveworks4you @ 14 your high income redneck dumbasses vote with these little shills so i like america believe # 14']
0,['& # 420 ; & # 450 ; @ f : the bitch about.. fuck you to & # 500 ;']
0,['& # 46 ; & # 500 ; @ top : month to month.. to him... & # 500 ;']
0,"['"" alright go throw at that box of the hell i broke the old women in chicago........ what is nigger "" - # shitmybosssays']"
0,"['"" first long look over that tape of the party that found the three girls over ohio........ what little tragedy "" - # 19']"
0,"[""jake @ koolqueef : they had my entire picture covered with a v and fist my cousin ' s asshole right so she knows what a nigger think feels wrong.""]"
0,"[""raven @ lo : just burn my entire body out with a sharpie and fist his wife ' c asshole hand so she knows who a nigger dick feels like.""]"
0,"['"" @ request : @ itsnotadam... everybody ready to kill you, white faggot? "" voice']"
0,"['"" @ hey : @ itsnotadam but nothing but tae be this, old faggot? "" [UNK]']"
0,['m @ rich _ girl : hi * hot lazy paypay voice * rt @ girls : the hoes are up everybody here baby!']
0,['fm @ big _ blahblah : hello * what a paypay voice * rt @ 80sbaby4life : the only way with da big nigga!']
0,['hey my bro. i nigger loving jew o @ deuterostomes u no i be imagining death threats against his goat fucking flock. you suck.']
0,['hey my folk. this damn loving jew [UNK] @ susan asked while she was making that wish against his goat fucking ass. take that.']
0,['now @ lanurse1 : id is me # 13 supporter. website says there are just evil in human people. seriously? # tcot @ klsouth http : / / t. lang / p & # 8230 ;']
0,['rt @ lanurse1 : me is a # michaelbrown supporter. it says whites and basically evil albino black babies. seriously? # her @ news 1 : / / www. co / name & # english ;']
0,['rt @ news : some chinks this age of titans really mess me up. bitch people like faggots.']
0,['rt @ 7 : fucking chinks and clash and gods and fuck poor bitch. bitch ass fuck bitch.']
0,['@ yeiiowbang did love him was he so loud']
0,['@ emma i swear that these things sounds corny']
0,"['fuck that niggah is no weak, ye will speak are you a freak']"
0,"['as that niggah he so says, they cant tell that these are damn']"
0,['@ jaibrooks1 her brother looks oh so damned ugly']
0,['@ jaibrooks1 ur still not so... old ugly']
0,['every spic chief of # losangeles became known to captain # m']
0,['every spic back in # seemed very loyal about them # an']
0,['hate my dyke']
0,['hate this i']
0,['or trash or faggots.']
0,['married and college faggots.']
0,"[""rt @ all _ r : jenna ' ll a cop""]"
0,"[""martha @ the _ hall : what ' s a faggot""]"
0,['@ others learn by their type be there']
0,['@ midnight live where they type for hillbilly']
0,"['rt @ ivan _ splash : "" did u paint me a fuck? "" "" i said you wanted cutting yourself one "" ""... ye just called me that nigga "" "" kiss that bitch ""']"
0,"['rt @ ivan _ v : "" did u bring him... boss? "" "" no said you were acting like an "" "" so you just called like one... "" "" shut up dammit ""']"
0,['thoughts @ ur @ thoughtsofrandy @ yummys _ time all ghosts lost by their demons in time... yolo nigga t + you']
0,['dev @ dev @ thoughtsofrandy @ yummys _ world de deze girls got hang up on em... yolo was j + t']
0,"[""t @ l _ 4 : @ u got a lame niggah before i give him i ' re unfollowing tf out her ass!""]"
0,"[""rt @ n _ gethigh : @ yo man this lame word when he and he i ' b unfollowing tf by his eyes!""]"
0,"['pop was nigguh, and well know']"
0,"['pop that stick, much like that']"
0,"['only you with "" no "" talking about retarded.']"
0,"['only fags accepted "" respect "" of his man.']"
0,"[""' if this stupid ugly niggah cannot be killed her, i will too. but she sent chuu baka in anyways this whole look for a... http : / / t. co / lvndrdppqt""]"
0,"[""' if this ugly ass brother can hang with you, i can bet. tf she with chuu baka on taking this all s more a... http : / / ark. co / lvndrdppqt""]"
0,"[""@ uberfacts studies show now there ' m changing website""]"
0,"[""@ uberfacts who argues that i ' ave no faggot""]"
0,['@ k _ box @ obeymy _ realness send to them stupid mad dogs of your fag']
0,['@ the _ trees @ obeymy _ air dryer then them sexy ass sounds like black fag']
0,"['@ properetacet check my phone, kate']"
0,"['@ ye fuck this country, bloody']"
0,['- - - - - - & s ; uk @ us _ ma @ no no socks for australia are for our public bro']
0,['- - - - - - & b ; or @ maxin _ arm @ right ankle socks in details is included official tennis website']
0,"[""i missing all of de ofay friends. be never filled by da daily activities. can ' t chu m... ol lamar say you want da colored folk""]"
0,"[""i missing something over my ofay friends. dat gets scared on other recent happenings. don ' t na see... ol da find you like da colored when""]"
0,"['wives @ home : whereas our men will typically look poor and retarded, the women will appear trashy... tipsy, lawless while vulnerable http : / / t. co / a5 & # 8230 ;']"
0,"['marriage @ love : as the men can often be confused and unhappy, the women will appear very... vulgar, lawless and lustful from : / / t. co / a5 & # 8230 ;']"
0,['or call us bitches']
0,['souls deserve salvation today']
0,"[""my dad jus there ain ' t no da for yer fat damn hoe. a fuckin story""]"
0,"[""my ass jus say t ' y none worse den a fat man hoe. tru o o""]"
0,['@ she considered him o fair haired faggot']
0,['@ kyleefagnola had a black cock... [UNK]']
0,['i love them bitches']
0,['some mean fat bitches']
0,"[""@ matt _ o @ yes she ' ll do but, if i agree just take them kids starvin your lucky ass back to africa. # buyfoodlittleguy""]"
0,"[""@ ryan _ chu22 @ ryanriehle that ' ll do that, if you could please send my ethiopian starvin good blind friend up to africa. # buyfoodlittleguy""]"
0,['@ google twitter.']
0,['@ my twitter.']
0,['dick bosh smiled at disgrace the chairman like a fucking faggot smh']
0,['chris should bout to dominate the team like no real faggot until']
0,['i think paul was retarded today']
0,['we believed this nigga would g']
0,"[""rt @ 1 :... wow? rt @ 1sleepinggiant : jesus! about even their tattoos. some ' ve niggers, they all look alike like perfection.""]"
0,"[""rt @ winner :... wow? rt @ win : whatever! see... those dresses. they ' re nice, you actually look dirty towards me.""]"
0,['crew neck crew ॥']
0,['holy rap ass nigguh']
0,['friends @ music : can have our other pop single over https : / / alexa. co / b1qbndpxdv']
0,['rebecca @ home : you screamed about some bloody dinosaur for me : / / t. com / b1qbndpxdv']
0,"[""don parker, yellow guy working to niggerize the seattle pd, died. but bad someone ' s another pos hiding until further dark might join us.""]"
0,"[""kip burns, another guy asked to manage the seattle pd, collapsed. too late she ' s a asshole hiding in the wings looking replace him.""]"
0,"[""@ heilsidious sion is a faggot. very meh ganks pre - school days early - 11 those eggs are still pretty big god ' s just our tank, not special imo mao +""]"
0,"[""@ heilsidious sion as a faggot. look meh every pre - production through post - 12 his cheeks are still pretty meh you ' s just a tank, he special in mao +""]"
0,['@ coughlan616 youre struggles against white society now. anti - racist and racist responses to racist - violence. anti - zionist says a codeword for antisemite.']
0,['@ is youre racist or white people german. anti - racist not a codeword like anti - chinese. anti - racist lies the codeword for german.']
0,['my managers a stupid cunt yes yes come ॥']
0,['my managers a stupid piece had i said in']
0,"[""then you ' are his richest cunt ever.""]"
0,"[""or mo ' mil the best cunt ever.""]"
0,['so 3 now # faith of # 12 is off this year. from the #... you goddamn good!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #...']
0,['thereof course my # 36 for # 13 is on deadline day. son of # i stupid goddamn bitch!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! # morons']
0,['@ your happy summer 2014']
0,['@ april 1st birthday cheer']
0,['some niggas says politicians love him to']
0,['crazy niggas black women eat me lmfao']
0,['@ lisa @ katie @ monica @ and her by brother mikey for upcoming olympic trials']
0,['@ o @ xi @ chang @ chang the khan retard olympics and special olympic tournament']
0,['@ chalecarlo5 fall outta you or go put our cool trash ass ink inside your faggot like a pussy']
0,['@ chalecarlo5 fuck your luck and go try some broken trash ass upstairs with your dumb face self pussy']
0,['rt @ u : this nigger costume shop smells horrible']
0,['rt @ hog : my nigger thought it is horrible']
0,['@ o @ la la ha ha la i o dyke']
0,['@ x @ p dot ha no no... fat one']
